,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,sentiment_cat,aspect_cat
42,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_3634-3763,3747,3754,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=3747, end=3754, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3735, end=3746, sentimentcategory=4), begin=3747, end=3754, linktype=sentiment_of)",Klippen,"Die Fichten brauchen einen tiefern Grund , und ich habe sie selten so schön und so zahlreich auf uns fruchtbaren Klippen gesehn .",ASPECT,4,NAT_LANDFORM
43,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_3764-4248,4030,4036,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4030, end=4036, entitycategory=NAT_PHENOMENON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4037, end=4048, sentimentcategory=2), begin=4030, end=4036, linktype=sentiment_of)",Himmel,"Sie wurzeln nur in den Spalten der Felsen , oder wo ihnen , nach dem Verlauf einiger Jahre , die Tannen eine festere Stätte bereitet haben . - Als wir uns Christiania näherten , oder viel mehr als der Weg dahin sich tiefer senkte , wur den meine Augen – wiewohl der Himmel wol- kigter zu werden begann – durch den Anblik ei : nes weit ausgebreiteten , rings unter dem Ab hange eines hohen Amphitheaters von mit Tannen besezten Bergen sich hinziehenden , grünwoggten Thales gefesselt .",ASPECT,2,NAT_PHENOMENON
44,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_3764-4248,4230,4236,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4230, end=4236, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4218, end=4229, sentimentcategory=4), begin=4230, end=4236, linktype=sentiment_of)",Thales,"Sie wurzeln nur in den Spalten der Felsen , oder wo ihnen , nach dem Verlauf einiger Jahre , die Tannen eine festere Stätte bereitet haben . - Als wir uns Christiania näherten , oder viel mehr als der Weg dahin sich tiefer senkte , wur den meine Augen – wiewohl der Himmel wol- kigter zu werden begann – durch den Anblik ei : nes weit ausgebreiteten , rings unter dem Ab hange eines hohen Amphitheaters von mit Tannen besezten Bergen sich hinziehenden , grünwoggten Thales gefesselt .",ASPECT,4,NAT_LANDFORM
45,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4249-4529,4314,4325,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4314, end=4325, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4278, end=4313, sentimentcategory=4), begin=4314, end=4325, linktype=sentiment_of)",Meyer- höfe,"Die weit umher verstreuten , von Leben und Thätigkeit wimmelnden Meyer- höfe , erhöhten noch die Schönheit der Gegend , die von ihrer natürlichen Wildheit so viel übrig behalten hatte , daß die Kunst , deren mitwirkende Hand hier unentbehrlich war , kaum bemerkt ( 183 . ) wurde .",ASPECT,4,HUM_LANDFORM
46,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4249-4529,4360,4366,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4360, end=4366, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4346, end=4355, sentimentcategory=4), begin=4360, end=4366, linktype=sentiment_of)",Gegend,"Die weit umher verstreuten , von Leben und Thätigkeit wimmelnden Meyer- höfe , erhöhten noch die Schönheit der Gegend , die von ihrer natürlichen Wildheit so viel übrig behalten hatte , daß die Kunst , deren mitwirkende Hand hier unentbehrlich war , kaum bemerkt ( 183 . ) wurde .",NULL,4,LOCATION
47,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4249-4529,4360,4366,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4360, end=4366, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4377, end=4403, sentimentcategory=5), begin=4360, end=4366, linktype=sentiment_of)",Gegend,"Die weit umher verstreuten , von Leben und Thätigkeit wimmelnden Meyer- höfe , erhöhten noch die Schönheit der Gegend , die von ihrer natürlichen Wildheit so viel übrig behalten hatte , daß die Kunst , deren mitwirkende Hand hier unentbehrlich war , kaum bemerkt ( 183 . ) wurde .",NULL,5,LOCATION
48,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4544,4548,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4544, end=4548, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4530, end=4543, sentimentcategory=4), begin=4544, end=4548, linktype=sentiment_of)",Kühe,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,4,FAUNA
49,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4575,4581,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4575, end=4581, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4566, end=4574, entitycategory=HUM_LANDFORM, sentimentcategory=4), begin=4575, end=4581, linktype=refers_to)",Wiesen,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,4,NAT_LANDFORM
50,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4575,4581,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4575, end=4581, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4590, end=4605, entitycategory=NAT_LANDFORM, sentimentcategory=4), begin=4575, end=4581, linktype=refers_to)",Wiesen,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,4,NAT_LANDFORM
51,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4530-4756,4638,4643,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4638, end=4643, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4628, end=4637, sentimentcategory=4), begin=4638, end=4643, linktype=sentiment_of)",Korne,"Wohlgemästete Kühe weideten auf den gemähten Wiesen , deren liebliches Grün wundert schön mit dem reifenden Korne kontrastierte , das hier aber nicht die lachende , feegenreiche Fülle hat , wie in den wärmern Himmelsstrichen .",ASPECT,4,FLORA
52,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4757-4835,4769,4776,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4769, end=4776, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4761, end=4768, sentimentcategory=4), begin=4769, end=4776, linktype=sentiment_of)",Lüftgen,Ein sanftes Lüftgen streifte über die Aehren und bei wegte ihre zarten Halme .,ASPECT,4,WEATHER
53,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4757-4835,4795,4801,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4795, end=4801, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4816, end=4833, entitycategory=FLORA, sentimentcategory=4), begin=4795, end=4801, linktype=refers_to)",Aehren,Ein sanftes Lüftgen streifte über die Aehren und bei wegte ihre zarten Halme .,ASPECT,4,FLORA
54,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,4844,4850,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4844, end=4850, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4949, end=4967, entitycategory=FLORA, sentimentcategory=5), begin=4844, end=4850, linktype=refers_to)",Weizen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,5,FLORA
55,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,4844,4850,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4844, end=4850, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4851, end=4880, sentimentcategory=3), begin=4844, end=4850, linktype=sentiment_of)",Weizen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,3,FLORA
56,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5112,5134,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5112, end=5134, entitycategory=NAT_PHENOMENON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5089, end=5101, sentimentcategory=2), begin=5112, end=5134, linktype=sentiment_of)",Zubereitung des Alauns,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,2,NAT_PHENOMENON
57,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5112,5134,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5112, end=5134, entitycategory=NAT_PHENOMENON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5354, end=5363, entitycategory=NAT_PHENOMENON, sentimentcategory=2), begin=5112, end=5134, linktype=refers_to)",Zubereitung des Alauns,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,2,NAT_PHENOMENON
58,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_4836-5192,5142,5148,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5142, end=5148, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5089, end=5101, sentimentcategory=2), begin=5142, end=5148, linktype=refers_to)",Felsen,"Nur der Weizen wogte ein stolzes Haupt nicht ; in unbeweglicher Würde stand er da , als hätt ' ihn die Natur zum König der Pflanzen gekrönt . - - - Die Gegend , die sich gleich darauf , als wir den Berg hinabfuhren , linker Hand öffnete , war durch die Verwüstungen , die die Zubereitung des Alauns an den Felsen hervorgebracht hatte , bei nahe ganz kahl .",ASPECT,2,NAT_LANDFORM
59,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5248-5431,5387,5395,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5387, end=5395, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5410, end=5429, sentimentcategory=2), begin=5387, end=5395, linktype=sentiment_of)",Trümmern,"Ich sah nur , daß die Felsen roth waren , hinter denen man ihn ausge- brannt hatte ; aber die durch diese Operazion ent fandnen Haufen von Trümmern gaben mir ein unangenehmes Gefühl .",NULL,2,HUM_LANDFORM
60,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5432-5566,5522,5533,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5522, end=5533, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5559, end=5564, sentimentcategory=4), begin=5522, end=5533, linktype=sentiment_of)",Christiania,Es war ein Bild der menschlichen Indüstrie in der Gestalt der Verwü fung . - Die Lage von Christiania ist über allen Aus- druk schön .,ASPECT,4,LOCATION
61,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5642,5647,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5642, end=5647, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5590, end=5597, sentimentcategory=4), begin=5642, end=5647, linktype=sentiment_of)",Hafen,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",ASPECT,4,HUM_LANDFORM
62,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5642,5647,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5642, end=5647, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5630, end=5641, sentimentcategory=4), begin=5642, end=5647, linktype=sentiment_of)",Hafen,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",ASPECT,4,HUM_LANDFORM
63,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5567-5656,5642,5647,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5642, end=5647, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5745, end=5751, entitycategory=HUM_LANDFORM), begin=5642, end=5647, linktype=refers_to)",Hafen,"Nie hab ' ich einen so schönen , von den Stürmen des Ozeans so gesicherten Hafen ge ( . .",ASPECT,,HUM_LANDFORM
64,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5670-5753,5745,5751,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5745, end=5751, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5720, end=5729, sentimentcategory=4), begin=5745, end=5751, linktype=sentiment_of)",Anblik,"Alle ihn umgebenden Gegenstände gewährt ten einen reizenden , ja erhabenen Anblik .",NULL,4,HUM_LANDFORM
65,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5670-5753,5745,5751,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5745, end=5751, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5735, end=5744, sentimentcategory=4), begin=5745, end=5751, linktype=sentiment_of)",Anblik,"Alle ihn umgebenden Gegenstände gewährt ten einen reizenden , ja erhabenen Anblik .",NULL,4,HUM_LANDFORM
66,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5754-5931,5779,5786,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5779, end=5786, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5769, end=5778, entitycategory=LAND_COVER), begin=5779, end=5786, linktype=refers_to)",Gebürge,"Aber weder die felsigten Gebürge , noch die Waldungen , die ihn umzauberten , kamen in Vergleich mit den großen Prospekten , die ich in den westlichen Ge ; genden gesehn hatte .",ASPECT,,NAT_LANDFORM
67,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5938-6028,5974,5980,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5974, end=5980, entitycategory=LAND_COVER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5967, end=5973, sentimentcategory=3), begin=5974, end=5980, linktype=sentiment_of)",Schnee,Core 's Beschreibung der mit ewigem Schnee bedeckten Berge zog mei nen Blik zu ihnen hin .,ASPECT,3,LAND_COVER
68,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5938-6028,5974,5980,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5974, end=5980, entitycategory=LAND_COVER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=6041, end=6054, sentimentcategory=1), begin=5974, end=5980, linktype=sentiment_of)",Schnee,Core 's Beschreibung der mit ewigem Schnee bedeckten Berge zog mei nen Blik zu ihnen hin .,ASPECT,1,LAND_COVER
69,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_5938-6028,5991,5996,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5991, end=5996, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5963, end=5990, sentimentcategory=3), begin=5991, end=5996, linktype=refers_to)",Berge,Core 's Beschreibung der mit ewigem Schnee bedeckten Berge zog mei nen Blik zu ihnen hin .,ASPECT,3,NAT_LANDFORM
70,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6029-6144,6041,6054,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=6041, end=6054, sentimentcategory=1), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6222, end=6228, entitycategory=LAND_COVER, sentimentcategory=1), begin=6041, end=6054, linktype=refers_to)",geschmolz zen,"Aber er war geschmolz zen , und vergebens spähten meine Augen nach die fem erhabenen Hintergrunde . - - - - - - - .",SENTIMENT,1,
71,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_6145-6310,6264,6273,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6264, end=6273, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=6248, end=6259, sentimentcategory=2), begin=6264, end=6273, linktype=sentiment_of)",Getraides,"Einige Monate vorher hatten die Einwohner von Christiania , theils durch den Mangel , theils durch den hohen Preis des Getraides gereizt , ei : nen Aufstand erregt .",ASPECT,2,FLORA
72,TP1179_sample_ger_180.txt,TP1179_sample_ger_180.txt_7746-7996,7943,7950,Florian_Debaene,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7943, end=7950, entitycategory=ORGANISATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=7933, end=7942, sentimentcategory=3), begin=7943, end=7950, linktype=sentiment_of)",Mächten,"Sie schiften nehmlich verdorbene Güter und Lebensmit : tel aus , in der offenbaren Absicht , daß sie den Engländern in die Hände fallen sollten , die sich anheischig gemacht hatten , den neutralen Mächten alles zu bezahlen , was fe wegnehmen würden .",NULL,3,ORGANISATION
