,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,sentiment_cat,aspect_cat
10,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_4347-4414,4354,4361,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4354, end=4361, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4347, end=4353, sentimentcategory=4), begin=4354, end=4361, linktype=sentiment_of)",breezes,"Gentle breezes at North-West by North , and clear settled weather .",ASPECT,4,WEATHER
11,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_4347-4414,4405,4412,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4405, end=4412, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4391, end=4404, sentimentcategory=4), begin=4405, end=4412, linktype=sentiment_of)",weather,"Gentle breezes at North-West by North , and clear settled weather .",ASPECT,4,WEATHER
12,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_4825-4916,4832,4839,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4832, end=4839, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4825, end=4831, sentimentcategory=4), begin=4832, end=4839, linktype=sentiment_of)",breezes,"Gentle breezes from the North-West , and pleasant weather , with some few showers of rain .",ASPECT,4,WEATHER
13,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_5719-5834,5767,5774,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5767, end=5774, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=5752, end=5766, sentimentcategory=4), begin=5767, end=5774, linktype=sentiment_of)",weather,"Light Airs next to a Calm , with Clear pleasant weather ; what little wind we had was from the North-West quarter .",ASPECT,4,WEATHER
14,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_6201-6269,6213,6220,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6213, end=6220, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=6201, end=6212, sentimentcategory=4), begin=6213, end=6220, linktype=sentiment_of)",weather,"Calm serene weather , with sometimes light Airs from the Northward .",ASPECT,4,WEATHER
15,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_6887-7123,6964,6968,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6964, end=6968, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=6958, end=6963, sentimentcategory=2), begin=6964, end=6968, linktype=sentiment_of)",Gale,"In the P.M. had light Airs at North , which in the A.M. increased to a fresh Gale , with which we made the best of our way to the Westward , and by noon had run since yesterday upon a South 86 degrees 15 minutes West Course , 79 Miles .",ASPECT,2,WEATHER
16,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_7300-7363,7306,7311,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7306, end=7311, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=7300, end=7305, sentimentcategory=4), begin=7306, end=7311, linktype=sentiment_of)",Gales,"Fresh Gales at North-North-West , with Cloudy , hazey weather .",ASPECT,4,WEATHER
17,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_8156-8703,8331,8335,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8331, end=8335, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8325, end=8330, sentimentcategory=4), begin=8331, end=8335, linktype=sentiment_of)",Gale,"At 8 o'Clock we wore and stood to the Southward until 12 at Night , then wore and stood to the North-West until 4 a.m. , when we again stood to the Southward , having a fresh Gale at West-South-West , attended with Squalls and dark hazey unsettled weather until 9 ; at which time it fell little wind , and the weather soon after Clear 'd up , which , a little after 11 , gave us an Opportunity of taking several observations of the Sun and Moon , the Mean result of which gave 207 degrees 56 minutes West Longitude from the Meridian of Greenwich .",ASPECT,4,WEATHER
18,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_9966-10069,9985,9990,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9985, end=9990, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9995, end=10032, sentimentcategory=4), begin=9985, end=9990, linktype=sentiment_of)",birds,The first of these birds are Certain signs of the nearness of land ; indeed we can not be far from it .,ASPECT,4,FAUNA
19,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_10513-10731,10535,10540,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10535, end=10540, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10529, end=10534, sentimentcategory=4), begin=10535, end=10540, linktype=sentiment_of)",Gales,"In the P.M. had fresh Gales at South-South-West and Cloudy Squally weather , with a large Southerly Sea ; at 6 took in the Topsails , and at 1 A.M. brought too and Sounded , but had no ground with 130 fathoms of line .",ASPECT,4,WEATHER
20,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_13690-13803,13741,13745,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13741, end=13745, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=13735, end=13740, sentimentcategory=4), begin=13741, end=13745, linktype=sentiment_of)",Gale,"In the P.M. and most part of the night had a fresh Gale Westerly , with Squalls , attended with Showers of rain .",ASPECT,4,WEATHER
21,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_15216-15637,15480,15485,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15480, end=15485, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=15497, end=15521, sentimentcategory=4), begin=15480, end=15485, linktype=sentiment_of)",hills,"The weather being clear gave us an opportunity to View the Country , which had a very agreeable and promising aspect , diversified with hills , ridges , plains , and Valleys , with some few small lawns ; but for the most part the whole was covered with wood , the hills and ridges rise with a gentle slope ; they are not high , neither are there many of them . [ Off Cape Dromedary , New South Wales . ] Saturday , 21st .",ASPECT,4,NAT_LANDFORM
22,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_15638-15746,15665,15671,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15665, end=15671, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=15658, end=15664, sentimentcategory=4), begin=15665, end=15671, linktype=sentiment_of)",breeze,"Winds Southerly , a Gentle breeze , and Clear weather , with which we coasted along shore to the Northward .",ASPECT,4,WEATHER
23,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_17448-17603,17473,17479,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=17473, end=17479, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=17466, end=17472, sentimentcategory=4), begin=17473, end=17479, linktype=sentiment_of)",breeze,In the P.M. had a Gentle breeze at South by West with which we steer 'd along shore North by East and North-North-East at the distance of about 3 Leagues .,ASPECT,4,WEATHER
24,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_18382-18555,18452,18458,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=18452, end=18458, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=18445, end=18451, sentimentcategory=4), begin=18452, end=18458, linktype=sentiment_of)",breeze,"After this we steer 'd along shore North-North-East , having a Gentle breeze at South-West , and were so near the Shore as to distinguish several people upon the Sea beach .",ASPECT,4,WEATHER
25,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_20185-20284,20212,20217,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=20212, end=20217, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20267, end=20282, sentimentcategory=4), begin=20212, end=20217, linktype=sentiment_of)",Trees,As far as we could see the Trees in this Country hath all the appearance of being stout and lofty .,ASPECT,4,FLORA
26,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_20496-20590,20521,20527,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=20521, end=20527, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20514, end=20520, sentimentcategory=4), begin=20521, end=20527, linktype=sentiment_of)",breeze,"In the P.M. had a Gentle breeze at East , which in the night veer 'd to North-East and North .",ASPECT,4,WEATHER
27,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_21469-21718,21522,21528,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=21522, end=21528, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=21515, end=21521, sentimentcategory=4), begin=21522, end=21528, linktype=sentiment_of)",breeze,"Stood to the North-East until Noon , having a Gentle breeze at North-West , at which time we Tack 'd and stood to the Westward , being then , by observation , in the Latitude of 35 degrees 10 minutes South and Longitude 208 degrees 51 minutes West .",ASPECT,4,WEATHER
28,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_22201-22339,22225,22231,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22225, end=22231, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=22219, end=22224, sentimentcategory=4), begin=22225, end=22231, linktype=sentiment_of)",breeze,"In the P.M. had a fresh breeze at North-West until 3 o'Clock , at which time it came to West , and we Tack 'd and stood to the Northward .",ASPECT,4,WEATHER
29,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_22612-22709,22689,22693,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22689, end=22693, entitycategory=WEATHER), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=22668, end=22688, sentimentcategory=4), begin=22689, end=22693, linktype=sentiment_of)",Gale,"At 3 A.M. made sail again to the Northward , having the advantage of a fresh Gale at South-West .",ASPECT,4,WEATHER
30,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_23069-23426,23114,23124,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23114, end=23124, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=23341, end=23424, sentimentcategory=2), begin=23114, end=23124, linktype=sentiment_of)",Jervis Bay,"George the Shore seems to form a bay , * ( * Jervis Bay , a very fine port , but little use has been made of it up to the present time . ) which appear 'd to be shelter 'd from the North-East winds ; but as we had the wind it was not in my power to look into it , and the appearance was not favourable enough to induce me to loose time in beating up to it .",ASPECT,2,LOCATION
31,GB-117_sample_English_18.txt,GB-117_sample_English_18.txt_23069-23426,23139,23143,tess,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23139, end=23143, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=23129, end=23138, sentimentcategory=4), begin=23139, end=23143, linktype=sentiment_of)",port,"George the Shore seems to form a bay , * ( * Jervis Bay , a very fine port , but little use has been made of it up to the present time . ) which appear 'd to be shelter 'd from the North-East winds ; but as we had the wind it was not in my power to look into it , and the appearance was not favourable enough to induce me to loose time in beating up to it .",ASPECT,4,HUM_LANDFORM
125,GB_219_IAA.txt,GB_219_IAA.txt_452-506,476,481,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=476, end=481, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=482, end=505, sentimentcategory=3), begin=476, end=481, linktype=sentiment_of)",dames,"Des groupes nombreux de dames noires au
masque blanc.",NULL,3,PERSON
126,GB_219_IAA.txt,GB_219_IAA.txt_507-767,522,529,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=522, end=529, entitycategory=PERSON, sentimentcategory=4), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=530, end=587, sentimentcategory=4), begin=522, end=529, linktype=sentiment_of)",enfants,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,4,PERSON
127,GB_219_IAA.txt,GB_219_IAA.txt_507-767,596,603,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=596, end=603, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=604, end=638, sentimentcategory=3), begin=596, end=603, linktype=sentiment_of)",garçons,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,3,PERSON
128,GB_219_IAA.txt,GB_219_IAA.txt_507-767,596,603,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=596, end=603, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=589, end=595, sentimentcategory=3), begin=596, end=603, linktype=sentiment_of)",garçons,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,3,PERSON
129,GB_219_IAA.txt,GB_219_IAA.txt_507-767,649,655,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=649, end=655, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=699, end=766, sentimentcategory=3), begin=649, end=655, linktype=sentiment_of)",filles,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,3,PERSON
130,GB_219_IAA.txt,GB_219_IAA.txt_507-767,649,655,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=649, end=655, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=673, end=697, sentimentcategory=4), begin=649, end=655, linktype=sentiment_of)",filles,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,4,PERSON
131,GB_219_IAA.txt,GB_219_IAA.txt_507-767,649,655,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=649, end=655, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=656, end=671, sentimentcategory=3), begin=649, end=655, linktype=sentiment_of)",filles,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,3,PERSON
132,GB_219_IAA.txt,GB_219_IAA.txt_507-767,649,655,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=649, end=655, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=641, end=648, sentimentcategory=3), begin=649, end=655, linktype=sentiment_of)",filles,"Et surtout des enfants adorables, drôlement habillés comme
de grandes personnes; petits garçons en longue robe et trop haut bonnet;
petites filles aux yeux peints, jolies comme des poupées, en veste à
basques retombantes, jupe courte et culotte par-dessous.",NULL,3,PERSON
133,GB_219_IAA.txt,GB_219_IAA.txt_771-1113,782,791,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=782, end=791, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=797, end=823, sentimentcategory=2), begin=782, end=791, linktype=sentiment_of)",carrefour,"Au suivant carrefour, qui montre une vétusté caduque, des groupes
stationnent auprès de la fontaine: assis sur le bord de la vasque de
marbre, un vieux derviche est là qui prêche, tout blanc de barbe et de
cheveux dans le rayon qui tombe du haut de la coupole, l'air d'avoir
cent ans, et, du bout de ses doigts décharnés, tenant une rose.",ASPECT,2,HUM_LANDFORM
134,GB_219_IAA.txt,GB_219_IAA.txt_771-1113,863,871,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=863, end=871, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=897, end=914, entitycategory=HUM_LANDFORM, sentimentcategory=3), begin=863, end=871, linktype=refers_to)",fontaine,"Au suivant carrefour, qui montre une vétusté caduque, des groupes
stationnent auprès de la fontaine: assis sur le bord de la vasque de
marbre, un vieux derviche est là qui prêche, tout blanc de barbe et de
cheveux dans le rayon qui tombe du haut de la coupole, l'air d'avoir
cent ans, et, du bout de ses doigts décharnés, tenant une rose.",ASPECT,3,HUM_LANDFORM
135,GB_219_IAA.txt,GB_219_IAA.txt_771-1113,925,933,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=925, end=933, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=919, end=924, sentimentcategory=3), begin=925, end=933, linktype=sentiment_of)",derviche,"Au suivant carrefour, qui montre une vétusté caduque, des groupes
stationnent auprès de la fontaine: assis sur le bord de la vasque de
marbre, un vieux derviche est là qui prêche, tout blanc de barbe et de
cheveux dans le rayon qui tombe du haut de la coupole, l'air d'avoir
cent ans, et, du bout de ses doigts décharnés, tenant une rose.",ASPECT,3,PERSON
136,GB_219_IAA.txt,GB_219_IAA.txt_1664-1907,1669,1678,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=1669, end=1678, entitycategory=PERSON, sentimentcategory=3), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1694, end=1769, sentimentcategory=2), begin=1669, end=1678, linktype=sentiment_of)",marchands,"Les
marchands, presque tous, sont des vieillards à la barbe neigeuse,
accroupis dans des niches sombres, chacun tenant sa petite balance pour
peser les turquoises et chacun poursuivant son rêve que les acheteurs ne
viennent guère troubler.",NULL,2,PERSON
137,GB_219_IAA.txt,GB_219_IAA.txt_2063-2194,2097,2104,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2097, end=2104, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2105, end=2125, sentimentcategory=1), begin=2097, end=2104, linktype=sentiment_of)",Ispahan,"Nous finissons la journée dans un Ispahan de ruines et de mort, qui se
fait de plus en plus lugubre à mesure que le soleil baisse.",ASPECT,1,LOCATION
138,GB_219_IAA.txt,GB_219_IAA.txt_2063-2194,2097,2104,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2097, end=2104, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2140, end=2163, entitycategory=LOCATION, sentimentcategory=2), begin=2097, end=2104, linktype=sentiment_of)",Ispahan,"Nous finissons la journée dans un Ispahan de ruines et de mort, qui se
fait de plus en plus lugubre à mesure que le soleil baisse.",ASPECT,2,LOCATION
139,GB_219_IAA.txt,GB_219_IAA.txt_2394-2675,2394,2401,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2394, end=2401, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2402, end=2463, sentimentcategory=1), begin=2394, end=2401, linktype=sentiment_of)",Ispahan,"Ispahan ne s'est plus
relevée après cette seconde terrible tourmente, qui réduisit ses
habitants, de sept cent mille qu'ils étaient, à soixante milliers à
peine; et d'ailleurs Kerim-Khan, presque aussitôt, consacra sa déchéance
en transportant à Chiraz la capitale de l'Empire.",ASPECT,1,LOCATION
140,GB_219_IAA.txt,GB_219_IAA.txt_3311-3686,3485,3499,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=3485, end=3499, entitycategory=WEATHER, sentimentcategory=4), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3504, end=3519, sentimentcategory=4), begin=3485, end=3499, linktype=sentiment_of)",déclin du jour,"Cependant des fleurs
de mai, des marguerites, des pieds-d'alouette, des coquelicots, des
églantines blanches forment des petits jardins partout, sur le faîte des
murs; le déclin du jour est limpide et doré; les neiges lointaines,
là-bas sur les cimes, deviennent délicieusement roses; au-dessus de
cette désolation, la fête de lumière bat son plein à l'approche du soir.",ASPECT,4,WEATHER
